id,N,P,K,temperature,humidity,ph,rainfall,treatment_availablility,severity
1941,108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,Flowering Stage,3
1942,132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,Flowering Stage,3
1943,103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,Flowering Stage,3
1944,133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,Flowering Stage,3
1945,127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,Flowering Stage,3
1946,110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,Flowering Stage,3
1947,131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,Flowering Stage,3
1948,108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,Flowering Stage,3
1949,122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,Flowering Stage,3
1950,111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,Flowering Stage,3
1951,140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,Flowering Stage,3
1952,100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,Flowering Stage,3
1953,123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,Flowering Stage,3
1954,107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,Flowering Stage,3
1955,118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,Flowering Stage,3
1956,103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,Flowering Stage,3
1957,133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,Flowering Stage,3
1958,129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,Flowering Stage,3
1959,116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,Flowering Stage,3
1960,114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,Flowering Stage,3
1961,131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,Flowering Stage,3
1962,107,43,18,22.426733,81.53480799,6.745104394,65.54475812,Flowering Stage,3
1963,123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,Flowering Stage,3
1964,112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,Flowering Stage,3
1965,119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,Flowering Stage,3
1966,130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,Flowering Stage,3
1967,127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,Flowering Stage,3
1968,134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,Flowering Stage,3
1969,109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,Flowering Stage,3
1970,100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,Flowering Stage,3
1971,132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,Flowering Stage,3
1972,102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,Flowering Stage,3
1973,111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,Flowering Stage,3
1974,117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,Flowering Stage,3
1975,136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,Flowering Stage,3
1976,134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,Flowering Stage,3
1977,112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,Flowering Stage,3
1978,105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,Flowering Stage,3
1979,140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,Flowering Stage,3
1980,126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,Flowering Stage,3
1981,106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,Flowering Stage,3
1982,121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,Flowering Stage,3
1983,108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,Flowering Stage,3
1984,116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,Flowering Stage,3
1985,100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,Flowering Stage,3
1986,129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,Flowering Stage,3
1987,118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,Flowering Stage,3
1988,117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,Flowering Stage,3
1989,126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,Flowering Stage,3
1990,120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,Flowering Stage,3
1991,102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,Flowering Stage,3
1992,131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,Flowering Stage,3
1993,114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,Flowering Stage,3
1994,101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,Flowering Stage,3
1995,106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,Flowering Stage,3
1996,113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,Flowering Stage,3
1997,102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,Flowering Stage,3
1998,110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,Flowering Stage,3
1999,107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,Flowering Stage,3
2000,120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,Flowering Stage,3
2001,89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,Flowering Stage,3
2002,60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,Flowering Stage,3
2003,63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,Flowering Stage,3
2004,86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,Flowering Stage,3
2005,96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,Flowering Stage,3
2006,100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,Flowering Stage,3
2007,63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,Flowering Stage,3
2008,70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,Flowering Stage,3
2009,67,55,44,26.284017,75.14640198,7.251847296,182.2685447,Flowering Stage,3
2010,74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,Flowering Stage,3
2011,89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,Flowering Stage,3
2012,74,46,45,25.75734909,88.36668522,6.025028997,189.4263485,Flowering Stage,3
2013,89,41,38,23.12844351,74.68322732,6.344751947,199.8362913,Flowering Stage,3
2014,60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,Flowering Stage,3
2015,67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,Flowering Stage,2
2016,70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,Flowering Stage,2
2017,74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,Flowering Stage,2
2018,90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,Flowering Stage,2
2019,82,35,44,26.96656378,78.21047693,6.239011,169.8391177,Flowering Stage,2
2020,73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,Flowering Stage,2
2021,85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,Flowering Stage,2
2022,81,56,36,23.39605743,72.60512854,7.097586415,174.7876411,Flowering Stage,2
2023,84,55,38,26.8748389,79.78725152,6.956682743,173.1017097,Flowering Stage,2
2024,80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,Flowering Stage,2
2025,76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,Flowering Stage,2
2026,76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,Flowering Stage,2
2027,81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,Flowering Stage,2
2028,76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,Flowering Stage,2
2029,69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,Flowering Stage,2
2030,82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,Flowering Stage,2
2031,69,57,35,24.30748599,78.54340987,6.186814392,186.2337571,Flowering Stage,2
2032,81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,Flowering Stage,2
2033,67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,Flowering Stage,2
2034,72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,Flowering Stage,2
2035,65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,Flowering Stage,1
2036,78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,Flowering Stage,1
2037,77,52,41,23.89069041,83.46409075,6.097294061,167.7230632,Flowering Stage,1
2038,89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,Flowering Stage,1
2039,62,49,37,24.21744605,82.85284045,7.479248124,166.1365886,Flowering Stage,1
2040,90,48,45,24.06475727,71.31342851,6.509174789,153.6390212,Flowering Stage,1
2041,66,47,36,24.85441411,74.4407048,6.57256106,175.572958,Flowering Stage,1
2042,80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,Flowering Stage,1
2043,89,52,45,24.89326318,77.01222585,7.207457208,196.469984,Flowering Stage,1
2044,77,51,44,23.25583402,82.7015932,7.124333547,166.2160846,Flowering Stage,1
2045,94,37,41,24.7634518,87.06071115,6.463538707,179.1630865,Flowering Stage,1
2046,75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,Flowering Stage,1
2047,60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,Flowering Stage,1
2048,62,56,35,25.97825807,81.65769588,6.235357638,163.3488091,Flowering Stage,1
2049,84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,Flowering Stage,1
2050,100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,Flowering Stage,1
2051,75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,Flowering Stage,1
2052,78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,Flowering Stage,1
2053,82,48,36,25.79351957,81.76904006,6.352076783,193.2418382,Flowering Stage,1
2054,100,58,41,23.17403323,87.88255345,6.658769991,160.6217342,Flowering Stage,1
2055,88,50,40,25.63215038,79.95150917,7.051822472,182.2582277,Flowering Stage,1
2056,67,41,40,25.848795,87.81661683,7.333143205,152.6194403,Flowering Stage,1
2057,72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,Flowering Stage,1
2058,89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,Flowering Stage,1
2059,89,57,43,26.91515043,73.19897535,6.998787171,177.2233048,Flowering Stage,1
2060,61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,Flowering Stage,1
2061,79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,Flowering Stage,1
2062,84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,Flowering Stage,1
2063,98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,Flowering Stage,1
2064,75,36,44,23.28081,74.27607475,6.613341343,153.7447398,Flowering Stage,1
2065,89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,Flowering Stage,1
2066,91,41,37,24.48556447,83.20630007,6.132570523,192.2316221,Flowering Stage,1
2067,77,48,36,25.86705009,84.09985284,7.36008498,154.8390847,Flowering Stage,1
2068,66,58,35,23.5643831,79.46283115,7.321619041,185.25947,Flowering Stage,1
2069,62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,Flowering Stage,1
2070,82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,Flowering Stage,1
2071,61,41,35,24.97178693,79.47557931,6.842966479,195.7571622,Flowering Stage,1
2072,99,57,38,24.80624984,82.09281674,6.356295568,156.3616174,Flowering Stage,1
2073,70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,Flowering Stage,1
2074,90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,Flowering Stage,1
2075,73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,Flowering Stage,1
2076,67,46,44,26.82489244,78.20392774,7.093328631,153.9199807,Flowering Stage,1
2077,84,37,42,25.49674786,81.13449097,6.691074249,169.9288234,Flowering Stage,1
2078,72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,Flowering Stage,1
2079,71,56,37,23.18866654,86.20899734,6.491506245,176.103677,Flowering Stage,1
2080,64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,Flowering Stage,1
2081,65,54,39,23.75091572,71.14782585,7.124571593,160.0889553,Flowering Stage,1
2082,60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,Flowering Stage,1
2083,86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,Flowering Stage,1
2084,90,50,44,26.91643698,73.48655995,6.253408852,171.4716375,Flowering Stage,1
2085,91,38,36,26.5232969,77.17331847,7.287318723,157.8548562,Flowering Stage,1
2086,87,48,38,23.81579631,80.94023552,7.161865733,190.312216,Flowering Stage,1
2087,72,41,36,26.50838667,86.84264005,6.065898283,152.9801697,Flowering Stage,1
2088,71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,Flowering Stage,1
2089,82,46,41,23.3250131,79.79609448,6.581693772,187.3096148,Flowering Stage,1
2090,71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,Flowering Stage,1
2091,80,43,43,23.78756036,74.36794079,6.014572075,172.6442654,Flowering Stage,1
2092,77,55,43,25.49941707,75.99987588,6.663559451,193.7141828,Flowering Stage,1
2093,95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,Flowering Stage,1
2094,63,47,35,26.98582182,89.05587886,7.432768147,193.8778713,Flowering Stage,1
2095,93,43,38,23.61475336,86.14290267,6.987332927,150.2355238,Flowering Stage,1
2096,87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,Flowering Stage,1
2097,88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,Flowering Stage,1
2098,90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,Flowering Stage,1
2099,90,39,43,24.44743944,82.286484,6.7693455,190.9684885,Flowering Stage,1
2100,84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,Flowering Stage,1
2101,91,21,26,26.33377983,57.36469955,7.261313694,191.6549412,Flowering Stage,1
2102,107,21,26,26.45288458,55.32222678,7.235070264,144.6861336,Flowering Stage,1
2103,83,38,35,25.70822684,52.88667115,7.18915558,136.7325092,Flowering Stage,1
2104,108,24,31,24.12832546,56.18107663,6.431899748,147.2757818,Flowering Stage,1
2105,116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,Flowering Stage,1
2106,116,23,25,23.4123707,52.26994674,6.869720196,139.3670753,Flowering Stage,1
2107,109,31,27,23.05951896,50.40609436,6.973839707,164.4971875,Flowering Stage,1
2108,89,25,34,23.07895447,63.65861483,7.184801627,129.8765443,Flowering Stage,1
2109,118,18,32,27.6496114,51.11044023,6.351823783,122.8392822,Flowering Stage,1
2110,111,32,34,25.46743689,69.35161206,6.392048018,171.3764462,Flowering Stage,1
2111,84,36,28,26.7350622,55.55164819,6.119892347,140.6305213,Flowering Stage,1
2112,85,33,25,26.20811417,52.50987966,6.910823945,189.0944824,Flowering Stage,1
2113,99,15,27,27.0424167,57.27927475,6.501157208,165.6872119,Flowering Stage,1
2114,81,30,31,24.65090184,51.93952357,7.027585559,135.1386537,Flowering Stage,1
2115,95,39,29,27.35152643,55.99375012,7.13411409,148.9812525,Flowering Stage,1
2116,81,34,30,25.17787724,62.26244581,6.647765997,135.0119649,Flowering Stage,1
2117,80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,Flowering Stage,1
2118,104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,Flowering Stage,1
2119,109,29,28,23.26316991,60.5160021,6.724688503,194.1755471,Flowering Stage,1
2120,100,32,26,25.234661,57.53161469,6.043485685,124.2261737,Flowering Stage,3
2121,100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,Flowering Stage,3
2122,83,21,28,25.5674832,60.49244602,7.466900683,190.2257843,Flowering Stage,3
2123,120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,Flowering Stage,3
2124,104,26,30,24.40726724,62.65692638,6.410992833,148.6977358,Flowering Stage,3
2125,108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,Flowering Stage,3
2126,91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,Flowering Stage,3
2127,86,26,27,27.13140403,52.89368299,6.081172981,192.4280381,Flowering Stage,3
2128,98,18,27,27.56088634,68.49299897,6.516312148,167.4358075,Flowering Stage,3
2129,111,27,31,23.59302313,55.27564977,6.043330951,191.3980675,Flowering Stage,3
2130,84,39,35,23.17714381,52.13864034,6.959404135,117.3113562,Flowering Stage,3
2131,98,27,27,24.71384065,51.29142534,7.238109556,197.6439711,Flowering Stage,3
2132,118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,Flowering Stage,3
2133,103,27,31,27.15998538,51.59100753,6.691541233,126.1752206,Flowering Stage,3
2134,82,24,33,26.53543168,67.09608099,6.809593554,120.6494434,Flowering Stage,3
2135,86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,Flowering Stage,3
2136,88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,Flowering Stage,3
2137,84,27,29,23.32293161,53.00366334,7.167092586,168.2644287,Flowering Stage,3
2138,120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,Flowering Stage,3
2139,106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,Flowering Stage,3
2140,113,21,33,26.02241444,55.83288958,7.277422738,176.9020924,Flowering Stage,3
2141,117,34,25,24.83846178,56.7685316,7.21270048,124.4135035,Flowering Stage,3
2142,80,30,25,26.24092174,65.64381357,7.487266991,148.3771202,Flowering Stage,3
2143,88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,Flowering Stage,3
2144,113,33,34,26.00373964,62.1445102,6.559817161,153.477776,Flowering Stage,3
2145,87,23,28,26.22367404,62.26594559,6.979590627,193.7461968,Flowering Stage,3
2146,113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,Flowering Stage,3
2147,98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,Flowering Stage,3
2148,97,29,27,27.74576987,54.36976075,7.205078785,139.8619431,Flowering Stage,3
2149,85,35,32,26.24928198,54.28617819,6.854011265,133.1120232,Flowering Stage,3
2150,82,29,35,26.67377159,52.24226285,6.246872394,156.1543898,Flowering Stage,3
2151,103,33,25,27.10210397,55.7497332,6.911066044,139.5013171,Flowering Stage,3
2152,112,17,28,27.62975458,61.26002598,6.777417989,196.6492664,Flowering Stage,3
2153,99,19,33,27.5364547,55.51673151,6.273741983,130.6377143,Flowering Stage,3
2154,120,20,34,23.56960509,50.56339727,6.906124587,130.3797119,Flowering Stage,3
2155,114,27,28,24.99451759,57.93250202,7.162802357,192.8736822,Flowering Stage,3
2156,100,40,35,27.56441788,54.41094079,6.955787351,177.816092,Flowering Stage,3
2157,108,35,25,23.98143338,61.10935084,6.971963169,161.5279095,Flowering Stage,3
2158,115,31,30,24.22984659,67.37768353,6.840927967,122.4073418,Flowering Stage,3
2159,87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,Flowering Stage,3
2160,82,24,26,24.31274458,53.57285558,6.089443603,184.4103931,Flowering Stage,3
2161,94,26,27,26.36629861,52.25738495,7.456460375,177.3176161,Flowering Stage,3
2162,87,28,35,26.5602777,57.1621814,6.759211911,152.0616227,Flowering Stage,3
2163,118,40,35,26.35034208,58.50650238,7.460174812,121.5586297,Flowering Stage,3
2164,87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,Flowering Stage,3
2165,92,40,30,23.35723208,55.18792166,6.026287448,171.6976946,Flowering Stage,3
2166,97,22,26,23.60567546,59.68849145,6.074190142,185.1568059,Flowering Stage,3
2167,99,40,32,24.18471151,69.94807345,7.045543056,163.2708732,Flowering Stage,3
2168,89,28,33,26.44414097,53.83876189,6.993236001,175.3723314,Flowering Stage,3
2169,112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,Flowering Stage,3
2170,111,28,26,27.77363343,64.47858698,6.937352845,192.7121236,Flowering Stage,3
2171,114,20,26,25.55656667,62.67087838,7.27905689,193.5866233,Flowering Stage,3
2172,117,26,30,27.92374437,67.96910852,7.079850922,115.2325531,Flowering Stage,3
2173,111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,Flowering Stage,3
2174,119,30,28,26.35770906,64.57578034,6.505203696,163.6269496,Flowering Stage,3
2175,116,40,33,24.91370487,54.15319242,7.042089492,129.5481144,Flowering Stage,3
2176,95,37,35,27.31317116,68.4233391,6.348337519,192.4288139,Flowering Stage,3
2177,86,40,33,26.1387869,52.26311691,7.432322234,136.3027766,Flowering Stage,3
2178,117,37,32,23.1069385,67.06230539,6.787658922,162.5769606,Flowering Stage,3
2179,105,18,35,23.52648086,68.44030686,6.743417121,171.8839938,Flowering Stage,3
2180,109,23,25,25.11711046,68.48030408,7.00733163,194.8773479,Flowering Stage,3
2181,80,18,31,24.02952505,58.84880599,7.303033217,134.6803969,Flowering Stage,3
2182,101,31,26,26.70897548,69.71184111,6.861235184,158.8608887,Flowering Stage,3
2183,103,33,33,26.71717393,50.50148528,7.131435858,126.8073984,Flowering Stage,3
2184,93,26,27,24.59245684,56.46829641,7.288211994,137.7044047,Flowering Stage,3
2185,104,35,28,27.51006055,50.66687215,6.983732393,143.9955548,Flowering Stage,3
2186,116,36,25,27.57847581,58.52534263,6.172090205,156.6810374,Flowering Stage,3
2187,107,38,29,26.65069302,57.56695719,6.35118177,145.105065,Flowering Stage,3
2188,101,33,33,26.97251562,62.0183627,6.908671379,142.8610793,Flowering Stage,3
2189,107,31,31,23.17124551,52.97841162,6.766184468,153.1201644,Flowering Stage,3
2190,99,16,30,23.52652084,65.44340921,6.392791654,186.1728203,Flowering Stage,3
2191,103,40,30,27.30901814,55.196224,6.348316257,141.4831644,Flowering Stage,3
2192,118,31,34,27.54823036,62.88179198,6.123796057,181.4170812,Flowering Stage,3
2193,106,21,35,25.627355,57.04151119,7.428523634,188.5506536,Flowering Stage,4
2194,116,38,34,23.29250318,50.04557009,6.020947179,183.468585,Flowering Stage,4
2195,97,35,26,24.91461008,53.74144743,6.334610249,166.2549307,Flowering Stage,4
2196,107,34,32,26.77463708,66.4132686,6.78006386,177.7745075,Flowering Stage,4
2197,99,15,27,27.41711238,56.63636248,6.086922359,127.92461,Flowering Stage,4
2198,118,33,30,24.13179691,67.22512329,6.362607851,173.3228386,Flowering Stage,4
2199,117,32,34,26.2724184,52.12739421,6.758792552,127.1752928,Flowering Stage,4
2200,104,18,30,23.60301571,60.39647474,6.779832611,140.9370415,Flowering Stage,4
